Customer_ID,OrderCount,TotalRevenue,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
17579,4,753.28,4,5,4,3,543,Loyal Customers
17580,5,541.02,252,2,4,2,242,Lost
17581,43,17951.17,0,5,5,5,555,Champions
17582,5,1446.95,235,2,4,4,244,Champions
17583,1,135.95,559,1,2,1,121,Lost
17584,6,5309.42,6,5,4,5,545,Champions
17585,7,2064.71,108,3,4,4,344,Champions
17586,1,167.4,618,1,2,1,121,Lost
17587,1,176.71,627,1,2,1,121,Lost
17588,7,2939.55,99,3,4,5,345,Champions
17589,18,13837.94,59,3,5,5,355,Champions
17590,3,1468.02,1,5,3,4,534,Loyal Customers
17591,8,2339.32,72,3,5,4,354,Champions
17592,1,148.3,738,1,2,1,121,Lost
17593,11,8092.32,3,5,5,5,555,Champions
17594,4,2497.88,84,3,4,4,344,Champions
17595,2,386.69,11,5,3,2,532,Potential Loyalists
17596,13,4491.46,22,4,5,5,455,Champions
17597,5,3484.09,213,2,4,5,245,Champions
17598,1,409.98,380,2,2,2,222,Lost
17599,1,52.05,477,1,2,1,121,Lost
17600,1,161.67000000000002,17,5,2,1,521,Potential Loyalists
17601,2,413.08,238,2,3,2,232,Lost
17602,14,7354.43,1,5,5,5,555,Champions
17603,4,1788.38,77,3,4,4,344,Champions
17604,6,942.38,216,2,4,3,243,Loyal Customers
17605,1,160.75,589,1,2,1,121,Lost
17606,1,87.30000000000001,736,1,2,1,121,Lost
17607,1,333.81,375,2,2,2,222,Lost
17608,4,488.06,32,4,4,2,442,Potential Loyalists
17609,11,1887.8999999999999,40,4,5,4,454,Champions
17610,5,1511.94,539,1,4,4,144,Champions
17611,28,8337.53,6,5,5,5,555,Champions
17612,18,5394.86,52,4,5,5,455,Champions
17613,14,4544.55,22,4,5,5,455,Champions
17614,1,386.32,56,4,2,2,422,Potential Loyalists
17615,6,721.8,129,3,4,3,343,Loyal Customers
17616,4,734.4,173,3,4,3,343,Loyal Customers
17617,1,385.19,558,1,2,2,122,Lost
17618,11,4001.64,5,5,5,5,555,Champions
17619,1,214.37,311,2,2,1,221,Lost
17620,1,81.44,59,3,2,1,321,At Risk
17621,6,3175.12,20,4,4,5,445,Champions
17622,2,1130.21,597,1,3,3,133,Loyal Customers
17623,7,2365.77,32,4,4,4,444,Champions
17624,4,1568.63,14,5,4,4,544,Champions
17625,8,5978.9,17,5,5,5,555,Champions
17626,1,254.0,602,1,2,1,121,Lost
17627,1,296.36,478,1,2,2,122,Lost
17628,1,75.75,80,3,2,1,321,At Risk
17629,10,2455.52,5,5,5,4,554,Champions
17630,2,503.59999999999997,169,3,3,2,332,At Risk
17631,7,998.49,1,5,4,3,543,Loyal Customers
17633,7,2057.39,30,4,4,4,444,Champions
17634,9,2358.59,35,4,5,4,454,Champions
17635,3,1265.58,423,1,3,4,134,Loyal Customers
17636,1,285.56,18,4,2,1,421,Potential Loyalists
17637,2,547.0600000000001,30,4,3,2,432,Potential Loyalists
17638,2,842.4,646,1,3,3,133,Loyal Customers
17639,6,615.17,275,2,4,3,243,Loyal Customers
17640,6,3168.94,86,3,4,5,345,Champions
17642,5,1824.49,119,3,4,4,344,Champions
17643,2,439.7,372,2,3,2,232,Lost
17644,20,6028.6,0,5,5,5,555,Champions
17646,12,3898.79,218,2,5,5,255,Champions
17647,3,331.65999999999997,64,3,3,2,332,At Risk
17648,5,2216.37,60,3,4,4,344,Champions
17649,3,1578.89,137,3,3,4,334,Loyal Customers
17650,1,166.08,20,4,2,1,421,Potential Loyalists
17651,16,5703.52,11,5,5,5,555,Champions
17652,12,4867.72,24,4,5,5,455,Champions
17653,4,1207.56,36,4,4,3,443,Loyal Customers
17654,1,117.55,276,2,2,1,221,Lost
17655,9,2976.38,10,5,5,5,555,Champions
17656,5,1674.69,72,3,4,4,344,Champions
17657,1,126.0,429,1,2,1,121,Lost
17658,2,595.42,25,4,3,2,432,Potential Loyalists
17659,14,3586.9900000000002,16,5,5,5,555,Champions
17660,2,342.22,140,3,3,2,332,At Risk
17662,2,412.92,661,1,3,2,132,Lost
17663,17,5175.83,25,4,5,5,455,Champions
17664,4,1166.23,18,4,4,3,443,Loyal Customers
17665,1,563.1,492,1,2,2,122,Lost
17666,5,2047.8,3,5,4,4,544,Champions
17667,9,3950.7,65,3,5,5,355,Champions
17668,2,347.75,0,5,3,2,532,Potential Loyalists
17669,10,6142.35,42,4,5,5,455,Champions
17670,1,205.7,227,2,2,1,221,Lost
17671,5,2009.16,15,5,4,4,544,Champions
17672,7,5778.63,49,4,4,5,445,Champions
17673,13,4173.88,1,5,5,5,555,Champions
17674,2,551.04,73,3,3,2,332,At Risk
17675,70,37642.48,0,5,5,5,555,Champions
17676,10,2448.64,3,5,5,4,554,Champions
17677,54,35058.46,1,5,5,5,555,Champions
17678,2,599.76,263,2,3,2,232,Lost
17679,7,3577.61,52,4,4,5,445,Champions
17680,3,497.45,23,4,3,2,432,Potential Loyalists
17681,5,731.2,596,1,4,3,143,Loyal Customers
17682,11,4065.28,9,5,5,5,555,Champions
17683,3,819.01,385,2,3,3,233,Loyal Customers
17684,1,239.41,43,4,2,1,421,Potential Loyalists
17685,12,5454.95,16,5,5,5,555,Champions
17686,9,8296.81,6,5,5,5,555,Champions
17687,1,432.68,420,1,2,2,122,Lost
17688,1,304.2,393,2,2,2,222,Lost
17689,2,317.08,387,2,3,2,232,Lost
17690,20,6963.8,29,4,5,5,455,Champions
17691,4,637.5500000000001,357,2,4,3,243,Loyal Customers
17692,12,2975.8,126,3,5,5,355,Champions
17693,1,200.47,136,3,2,1,321,At Risk
17694,3,1695.97,141,3,3,4,334,Loyal Customers
17695,5,1746.04,131,3,4,4,344,Champions
17696,27,7679.59,37,4,5,5,455,Champions
17697,1,338.95,235,2,2,2,222,Lost
17698,1,154.95,260,2,2,1,221,Lost
17699,2,442.0,476,1,3,2,132,Lost
17700,14,6679.97,16,5,5,5,555,Champions
17701,1,417.95,252,2,2,2,222,Lost
17702,6,3144.04,29,4,4,5,445,Champions
17703,4,1094.84,34,4,4,3,443,Loyal Customers
17704,2,885.19,168,3,3,3,333,Loyal Customers
17705,11,2083.9,2,5,5,4,554,Champions
17706,31,20272.15,3,5,5,5,555,Champions
17707,8,609.3000000000001,184,3,5,3,353,Loyal Customers
17708,4,884.1800000000001,187,3,4,3,343,Loyal Customers
17709,5,671.01,169,3,4,3,343,Loyal Customers
17710,1,293.5,423,1,2,2,122,Lost
17711,2,385.1,10,5,3,2,532,Potential Loyalists
17712,1,522.91,44,4,2,2,422,Potential Loyalists
17713,4,1198.09,381,2,4,3,243,Loyal Customers
17714,5,1410.18,320,2,4,4,244,Champions
17715,2,489.59999999999997,200,2,3,2,232,Lost
17716,24,15956.97,22,4,5,5,455,Champions
17717,1,376.92,420,1,2,2,122,Lost
17718,2,439.18,231,2,3,2,232,Lost
17719,15,5396.04,37,4,5,5,455,Champions
17720,10,2666.91,25,4,5,4,454,Champions
17721,1,307.21000000000004,658,1,2,2,122,Lost
17722,5,3520.2200000000003,95,3,4,5,345,Champions
17723,7,3378.4000000000005,126,3,4,5,345,Champions
17724,3,1033.0,70,3,3,3,333,Loyal Customers
17725,11,3439.08,15,5,5,5,555,Champions
17726,7,1092.06,394,2,4,3,243,Loyal Customers
17727,1,1060.25,14,5,2,3,523,Potential Loyalists
17728,5,4238.76,3,5,4,5,545,Champions
17729,1,438.65000000000003,595,1,2,2,122,Lost
17730,20,7773.8,2,5,5,5,555,Champions
17731,6,1708.99,78,3,4,4,344,Champions
17732,8,2166.42,372,2,5,4,254,Champions
17733,2,692.19,38,4,3,3,433,Loyal Customers
17734,6,1442.32,53,4,4,4,444,Champions
17735,26,16790.33,1,5,5,5,555,Champions
17736,3,377.44,8,5,3,2,532,Potential Loyalists
17737,2,168.24,8,5,3,1,531,Potential Loyalists
17738,13,4183.56,18,4,5,5,455,Champions
17739,18,7730.59,11,5,5,5,555,Champions
17740,6,426.9,388,2,4,2,242,Lost
17741,2,101.1,406,2,3,1,231,Lost
17742,11,2098.48,112,3,5,4,354,Champions
17743,1,229.2,447,1,2,1,121,Lost
17744,7,2649.14,3,5,4,4,544,Champions
17745,2,600.34,477,1,3,2,132,Lost
17746,4,904.1800000000001,239,2,4,3,243,Loyal Customers
17747,1,71.4,112,3,2,1,321,At Risk
17748,1,358.15,526,1,2,2,122,Lost
17749,3,1026.18,177,3,3,3,333,Loyal Customers
17750,9,1710.45,4,5,5,4,554,Champions
17751,1,157.85999999999999,420,1,2,1,121,Lost
17752,1,80.64,358,2,2,1,221,Lost
17753,4,382.06,463,1,4,2,142,Lost
17754,13,4451.22,0,5,5,5,555,Champions
17756,3,728.75,375,2,3,3,233,Loyal Customers
17757,56,9074.05,0,5,5,5,555,Champions
17758,12,4964.03,18,4,5,5,455,Champions
17759,5,1261.88,16,5,4,4,544,Champions
17760,6,746.39,21,4,4,3,443,Loyal Customers
17761,1,712.78,32,4,2,3,423,Potential Loyalists
17762,1,129.75,455,1,2,1,121,Lost
17763,4,86.15,262,2,4,1,241,Lost
17764,5,1513.57,50,4,4,4,444,Champions
17765,4,524.0,158,3,4,2,342,At Risk
17766,2,299.61,380,2,3,2,232,Lost
17767,2,413.05,14,5,3,2,532,Potential Loyalists
17768,7,3292.73,7,5,4,5,545,Champions
17769,17,7053.38,12,5,5,5,555,Champions
17770,5,1143.27,198,2,4,3,243,Loyal Customers
17771,4,387.41,56,4,4,2,442,Potential Loyalists
17772,3,360.75,10,5,3,2,532,Potential Loyalists
17773,2,575.37,513,1,3,2,132,Lost
17774,9,3273.83,96,3,5,5,355,Champions
17775,1,56.4,254,2,2,1,221,Lost
17776,2,330.56,386,2,3,2,232,Lost
17777,3,647.56,24,4,3,3,433,Loyal Customers
17778,1,197.70000000000002,661,1,2,1,121,Lost
17779,3,650.32,20,4,3,3,433,Loyal Customers
17780,3,346.56,666,1,3,2,132,Lost
17781,2,188.02,158,3,3,1,331,At Risk
17782,2,679.02,382,2,3,3,233,Loyal Customers
17783,3,376.96,71,3,3,2,332,At Risk
17784,1,112.86,549,1,2,1,121,Lost
17785,3,403.38,52,4,3,2,432,Potential Loyalists
17786,2,266.85,84,3,3,1,331,At Risk
17787,4,1817.54,152,3,4,4,344,Champions
17788,2,1117.9,73,3,3,3,333,Loyal Customers
17789,2,397.15,280,2,3,2,232,Lost
17790,20,2779.41,26,4,5,4,454,Champions
17791,1,106.1,29,4,2,1,421,Potential Loyalists
17792,2,368.35,466,1,3,2,132,Lost
17793,1,300.34,24,4,2,2,422,Potential Loyalists
17794,2,147.3,686,1,3,1,131,Lost
17795,2,342.83,179,3,3,2,332,At Risk
17796,7,1236.39,39,4,4,4,444,Champions
17797,8,1971.87,21,4,5,4,454,Champions
17798,1,178.07,581,1,2,1,121,Lost
17799,20,6246.93,21,4,5,5,455,Champions
17800,9,1187.21,36,4,5,3,453,Loyal Customers
17801,3,770.03,450,1,3,3,133,Loyal Customers
17802,10,4946.22,81,3,5,5,355,Champions
17803,1,184.66,391,2,2,1,221,Lost
17804,3,383.78000000000003,375,2,3,2,232,Lost
17805,2,927.03,73,3,3,3,333,Loyal Customers
17806,1,546.04,10,5,2,2,522,Potential Loyalists
17807,3,437.87,394,2,3,2,232,Lost
17808,4,262.64,548,1,4,1,141,Lost
17809,20,10085.89,15,5,5,5,555,Champions
17810,2,373.16,668,1,3,2,132,Lost
17811,47,9519.8,3,5,5,5,555,Champions
17812,7,911.99,12,5,4,3,543,Loyal Customers
17813,5,1698.07,13,5,4,4,544,Champions
17814,2,1609.37,374,2,3,4,234,Loyal Customers
17815,1,591.96,392,2,2,2,222,Lost
17816,6,96.11,36,4,4,1,441,Potential Loyalists
17817,6,788.15,3,5,4,3,543,Loyal Customers
17818,1,124.78,737,1,2,1,121,Lost
17819,12,6021.05,71,3,5,5,355,Champions
17820,1,180.60999999999999,373,2,2,1,221,Lost
17821,1,334.62,405,2,2,2,222,Lost
17822,5,2162.93,419,1,4,4,144,Champions
17823,2,449.25,420,1,3,2,132,Lost
17824,1,298.4,50,4,2,2,422,Potential Loyalists
17825,4,701.96,598,1,4,3,143,Loyal Customers
17826,1,133.34,373,2,2,1,221,Lost
17827,6,2376.17,4,5,4,4,544,Champions
17828,4,1820.09,22,4,4,4,444,Champions
17829,5,4756.74,298,2,4,5,245,Champions
17830,3,398.7,1,5,3,2,532,Potential Loyalists
17831,1,35.400000000000006,32,4,2,1,421,Potential Loyalists
17832,1,155.37,49,4,2,1,421,Potential Loyalists
17833,1,338.46000000000004,722,1,2,2,122,Lost
17834,2,689.6700000000001,414,1,3,3,133,Loyal Customers
17835,3,342.24,2,5,3,2,532,Potential Loyalists
17836,1,110.21000000000001,46,4,2,1,421,Potential Loyalists
17837,8,1541.23,41,4,5,4,454,Champions
17838,13,5604.64,26,4,5,5,455,Champions
17839,1,318.15,41,4,2,2,422,Potential Loyalists
17840,1,175.9,443,1,2,1,121,Lost
17841,211,68545.25,1,5,5,5,555,Champions
17842,1,430.69,601,1,2,2,122,Lost
17843,2,320.4,302,2,3,2,232,Lost
17844,1,51.559999999999995,106,3,2,1,321,At Risk
17845,4,596.09,554,1,4,2,142,Lost
17846,1,2033.1,84,3,2,4,324,At Risk
17847,2,129.69,515,1,3,1,131,Lost
17848,30,3559.11,80,3,5,5,355,Champions
17849,8,1063.76,217,2,5,3,253,Loyal Customers
17850,155,51208.87,371,2,5,5,255,Champions
17851,6,1552.35,421,1,4,4,144,Champions
17852,5,657.8100000000001,11,5,4,3,543,Loyal Customers
17853,3,1596.29,406,2,3,4,234,Loyal Customers
17854,6,1068.5,184,3,4,3,343,Loyal Customers
17855,1,208.97,372,2,2,1,221,Lost
17856,4,1418.03,1,5,4,4,544,Champions
17857,24,27347.04,3,5,5,5,555,Champions
17858,30,12518.65,5,5,5,5,555,Champions
17859,1,141.92000000000002,304,2,2,1,221,Lost
17860,4,717.39,368,2,4,3,243,Loyal Customers
17861,18,5088.29,2,5,5,5,555,Champions
17862,4,1254.89,323,2,4,4,244,Champions
17863,12,5360.48,58,3,5,5,355,Champions
17864,5,876.57,12,5,4,3,543,Loyal Customers
17865,46,26312.190000000002,30,4,5,5,455,Champions
17866,3,1134.95,142,3,3,3,333,Loyal Customers
17867,15,1582.0500000000002,29,4,5,4,454,Champions
17868,1,227.15,385,2,2,1,221,Lost
17869,7,813.64,106,3,4,3,343,Loyal Customers
17870,13,2753.29,1,5,5,4,554,Champions
17871,5,1068.95,204,2,4,3,243,Loyal Customers
17872,1,235.87,381,2,2,1,221,Lost
17873,18,6265.33,79,3,5,5,355,Champions
17874,6,683.46,184,3,4,3,343,Loyal Customers
17875,1,167.1,687,1,2,1,121,Lost
17876,3,3424.02,399,2,3,5,235,Loyal Customers
17877,1,237.61,169,3,2,1,321,At Risk
17878,3,1378.93,43,4,3,4,434,Loyal Customers
17879,1,178.51999999999998,173,3,2,1,321,At Risk
17880,3,824.9200000000001,364,2,3,3,233,Loyal Customers
17881,1,133.35000000000002,303,2,2,1,221,Lost
17882,2,291.56,378,2,3,2,232,Lost
17883,7,988.42,2,5,4,3,543,Loyal Customers
17884,20,2698.47,3,5,5,4,554,Champions
17885,1,156.34,11,5,2,1,521,Potential Loyalists
17886,6,1572.55,31,4,4,4,444,Champions
17887,1,111.35,128,3,2,1,321,At Risk
17888,25,1807.44,20,4,5,4,454,Champions
17889,7,746.42,211,2,4,3,243,Loyal Customers
17890,2,586.89,322,2,3,2,232,Lost
17891,1,203.85999999999999,161,3,2,1,321,At Risk
17892,3,244.1,55,4,3,1,431,Potential Loyalists
17893,1,107.21,224,2,2,1,221,Lost
17894,18,2304.58,71,3,5,4,354,Champions
17895,1,95.45,43,4,2,1,421,Potential Loyalists
17896,1,256.32,22,4,2,1,421,Potential Loyalists
17897,9,2099.89,172,3,5,4,354,Champions
17898,4,299.18,84,3,4,2,342,At Risk
17899,1,154.55,158,3,2,1,321,At Risk
17900,2,112.19999999999999,189,2,3,1,231,Lost
17901,3,260.08,28,4,3,1,431,Potential Loyalists
17902,1,216.39999999999998,546,1,2,1,121,Lost
17903,1,381.09000000000003,393,2,2,2,222,Lost
17904,1,181.07,20,4,2,1,421,Potential Loyalists
17905,13,2178.87,70,3,5,4,354,Champions
17906,1,72.9,246,2,2,1,221,Lost
17907,1,291.76,640,1,2,2,122,Lost
17908,5,1142.47,373,2,4,3,243,Loyal Customers
17909,1,110.05,736,1,2,1,121,Lost
17910,1,261.7,725,1,2,1,121,Lost
17911,1,366.23,8,5,2,2,522,Potential Loyalists
17912,6,374.55,309,2,4,2,242,Lost
17913,14,3429.29,58,3,5,5,355,Champions
17914,1,329.36,3,5,2,2,522,Potential Loyalists
17915,1,225.78,550,1,2,1,121,Lost
17916,2,43.87,628,1,3,1,131,Lost
17917,3,335.03,44,4,3,2,432,Potential Loyalists
17918,3,396.39,500,1,3,2,132,Lost
17919,2,1840.32,87,3,3,4,334,Loyal Customers
17920,54,23581.78,3,5,5,5,555,Champions
17921,10,2394.36,63,3,5,4,354,Champions
17922,1,170.4,542,1,2,1,121,Lost
17923,3,497.0,281,2,3,2,232,Lost
17924,8,3257.7000000000003,11,5,5,5,555,Champions
17925,1,244.08,372,2,2,1,221,Lost
17926,5,1035.49,132,3,4,3,343,Loyal Customers
17927,1,294.0,721,1,2,2,122,Lost
17928,3,341.24,44,4,3,2,432,Potential Loyalists
17929,12,3082.1,10,5,5,5,555,Champions
17930,13,4275.22,35,4,5,5,455,Champions
17931,14,3402.24,133,3,5,5,355,Champions
17932,3,1331.57,28,4,3,4,434,Loyal Customers
17933,1,114.69,631,1,2,1,121,Lost
17934,3,1049.15,51,4,3,3,433,Loyal Customers
17935,7,686.14,137,3,4,3,343,Loyal Customers
17936,1,380.13,4,5,2,2,522,Potential Loyalists
17937,7,4301.22,8,5,4,5,545,Champions
17938,1,144.29,419,1,2,1,121,Lost
17939,1,99.14,159,3,2,1,321,At Risk
17940,16,30306.79,48,4,5,5,455,Champions
17941,4,1433.28,130,3,4,4,344,Champions
17942,1,77.50000000000001,7,5,2,1,521,Potential Loyalists
17944,1,74.99,422,1,2,1,121,Lost
17945,3,360.35,696,1,3,2,132,Lost
17946,2,149.57999999999998,232,2,3,1,231,Lost
17947,1,176.68,36,4,2,1,421,Potential Loyalists
17948,1,358.56000000000006,146,3,2,2,322,At Risk
17949,118,117314.08,0,5,5,5,555,Champions
17950,7,1166.29,71,3,4,3,343,Loyal Customers
17951,4,1340.5800000000002,39,4,4,4,444,Champions
17952,4,788.46,377,2,4,3,243,Loyal Customers
17953,1,159.17000000000002,539,1,2,1,121,Lost
17954,19,3804.38,4,5,5,5,555,Champions
17955,6,949.9,198,2,4,3,243,Loyal Customers
17956,1,12.75,248,2,2,1,221,Lost
17957,1,111.68,65,3,2,1,321,At Risk
17958,2,973.88,116,3,3,3,333,Loyal Customers
17959,1,140.75,591,1,2,1,121,Lost
17960,3,135.08,170,3,3,1,331,At Risk
17961,100,2866.74,20,4,5,4,454,Champions
17962,4,666.96,141,3,4,3,343,Loyal Customers
17963,4,643.16,470,1,4,3,143,Loyal Customers
17964,2,463.21,31,4,3,2,432,Potential Loyalists
17965,29,7006.65,37,4,5,5,455,Champions
17966,10,1963.92,37,4,5,4,454,Champions
17967,2,223.42,371,2,3,1,231,Lost
17968,4,590.4399999999999,373,2,4,2,242,Lost
17969,20,2354.29,165,3,5,4,354,Champions
17970,1,562.79,210,2,2,2,222,Lost
17971,1,161.94,547,1,2,1,121,Lost
17972,1,135.19,241,2,2,1,221,Lost
17973,1,337.04,51,4,2,2,422,Potential Loyalists
17974,6,1739.09,24,4,4,4,444,Champions
17975,24,6696.33,14,5,5,5,555,Champions
17976,1,321.79,371,2,2,2,222,Lost
17977,2,1511.45,28,4,3,4,434,Loyal Customers
17978,4,1159.99,364,2,4,3,243,Loyal Customers
17979,4,732.41,35,4,4,3,443,Loyal Customers
17980,4,1012.72,165,3,4,3,343,Loyal Customers
17981,1,239.12,410,1,2,1,121,Lost
17982,1,138.18,680,1,2,1,121,Lost
17983,1,171.71,394,2,2,1,221,Lost
17984,5,1152.19,144,3,4,3,343,Loyal Customers
17985,1,631.35,21,4,2,3,423,Potential Loyalists
17986,1,20.8,55,4,2,1,421,Potential Loyalists
17987,5,965.4399999999999,184,3,4,3,343,Loyal Customers
17988,14,489.54,11,5,5,2,552,Potential Loyalists
17989,1,207.32999999999998,378,2,2,1,221,Lost
17990,6,1527.6100000000001,236,2,4,4,244,Champions
17991,3,300.3,224,2,3,2,232,Lost
17992,1,252.88,388,2,2,1,221,Lost
17993,1,225.99,616,1,2,1,121,Lost
17994,11,2270.0299999999997,121,3,5,4,354,Champions
17995,3,495.48,281,2,3,2,232,Lost
17996,3,482.33,379,2,3,2,232,Lost
17997,8,1962.46,73,3,5,4,354,Champions
17998,3,639.24,379,2,3,3,233,Loyal Customers
17999,3,528.46,36,4,3,2,432,Potential Loyalists
18000,1,124.25,563,1,2,1,121,Lost
18001,6,924.14,11,5,4,3,543,Loyal Customers
18002,4,244.37,375,2,4,1,241,Lost
18003,1,353.51,375,2,2,2,222,Lost
18004,1,157.92,361,2,2,1,221,Lost
18005,2,226.47,3,5,3,1,531,Potential Loyalists
18006,4,969.51,22,4,4,3,443,Loyal Customers
18007,1,215.22,392,2,2,1,221,Lost
18008,23,19759.079999999998,69,3,5,5,355,Champions
18009,8,2144.23,234,2,5,4,254,Champions
18010,1,174.8,256,2,2,1,221,Lost
18011,2,410.79,372,2,3,2,232,Lost
18012,1,115.3,722,1,2,1,121,Lost
18013,2,187.29,154,3,3,1,331,At Risk
18014,1,162.22,27,4,2,1,421,Potential Loyalists
18015,1,120.03,3,5,2,1,521,Potential Loyalists
18016,7,1954.56,31,4,4,4,444,Champions
18017,4,688.0,80,3,4,3,343,Loyal Customers
18018,4,297.99,107,3,4,2,342,At Risk
18019,1,38.45,51,4,2,1,421,Potential Loyalists
18020,1,190.48000000000002,543,1,2,1,121,Lost
18021,2,216.41,509,1,3,1,131,Lost
18022,5,1507.25,35,4,4,4,444,Champions
18024,2,389.78,152,3,3,2,332,At Risk
18025,6,1177.72,379,2,4,3,243,Loyal Customers
18026,2,2074.07,500,1,3,4,134,Loyal Customers
18027,1,115.31,98,3,2,1,321,At Risk
18028,1,192.05,582,1,2,1,121,Lost
18029,1,433.77,641,1,2,2,122,Lost
18030,2,230.64999999999998,3,5,3,1,531,Potential Loyalists
18031,1,451.3,378,2,2,2,222,Lost
18032,1,73.5,333,2,2,1,221,Lost
18033,1,93.82000000000001,64,3,2,1,321,At Risk
18034,3,754.2,21,4,3,3,433,Loyal Customers
18035,5,1260.23,35,4,4,4,444,Champions
18036,11,1545.49,31,4,5,4,454,Champions
18037,15,167.42,153,3,5,1,351,At Risk
18038,1,141.48,555,1,2,1,121,Lost
18039,4,548.22,373,2,4,2,242,Lost
18040,2,357.20000000000005,18,4,3,2,432,Potential Loyalists
18041,38,8018.7699999999995,11,5,5,5,555,Champions
18042,2,281.15,53,4,3,1,431,Potential Loyalists
18043,3,529.29,24,4,3,2,432,Potential Loyalists
18044,18,3505.61,3,5,5,5,555,Champions
18045,1,178.34,44,4,2,1,421,Potential Loyalists
18046,1,189.63,649,1,2,1,121,Lost
18047,2,326.09,380,2,3,2,232,Lost
18048,3,394.93,202,2,3,2,232,Lost
18049,2,500.92,436,1,3,2,132,Lost
18050,2,412.06,358,2,3,2,232,Lost
18051,7,2282.28,633,1,4,4,144,Champions
18052,1,10877.18,564,1,2,5,125,Lost
18053,3,571.07,70,3,3,2,332,At Risk
18054,1,176.5,392,2,2,1,221,Lost
18055,14,10142.64,6,5,5,5,555,Champions
18056,2,554.6,287,2,3,2,232,Lost
18057,3,1188.46,392,2,3,3,233,Loyal Customers
18058,3,774.06,9,5,3,3,533,Loyal Customers
18059,3,306.46,22,4,3,2,432,Potential Loyalists
18060,2,1185.46,407,2,3,3,233,Loyal Customers
18061,28,6083.81,21,4,5,5,455,Champions
18062,6,1632.67,172,3,4,4,344,Champions
18063,2,186.60000000000002,390,2,3,1,231,Lost
18064,11,4481.83,132,3,5,5,355,Champions
18065,29,5866.63,5,5,5,5,555,Champions
18066,3,1440.4,74,3,3,4,334,Loyal Customers
18067,1,396.33,39,4,2,2,422,Potential Loyalists
18068,1,101.69999999999999,288,2,2,1,221,Lost
18069,11,4464.92,25,4,5,5,455,Champions
18070,1,314.1,668,1,2,2,122,Lost
18071,6,1169.68,257,2,4,3,243,Loyal Customers
18072,1,247.44,185,3,2,1,321,At Risk
18073,12,3859.82,113,3,5,5,355,Champions
18074,2,1019.44,373,2,3,3,233,Loyal Customers
18075,20,5783.29,22,4,5,5,455,Champions
18076,1,151.49,379,2,2,1,221,Lost
18077,18,4078.79,7,5,5,5,555,Champions
18078,4,725.53,216,2,4,3,243,Loyal Customers
18079,5,4203.93,44,4,4,5,445,Champions
18080,2,1231.5,18,4,3,4,434,Loyal Customers
18081,3,343.45,35,4,3,2,432,Potential Loyalists
18082,1,680.84,25,4,2,3,423,Potential Loyalists
18083,1,463.53,397,2,2,2,222,Lost
18084,3,795.2299999999999,15,5,3,3,533,Loyal Customers
18085,4,1341.8500000000001,329,2,4,4,244,Champions
18086,1,101.34,273,2,2,1,221,Lost
18087,17,14761.519999999999,97,3,5,5,355,Champions
18088,1,166.03,60,3,2,1,321,At Risk
18089,1,428.45,446,1,2,2,122,Lost
18090,1,321.9,421,1,2,2,122,Lost
18091,1,360.85,592,1,2,2,122,Lost
18092,18,14693.72,1,5,5,5,555,Champions
18093,8,4452.71,92,3,5,5,355,Champions
18094,13,6391.52,81,3,5,5,355,Champions
18095,5,2303.09,312,2,4,4,244,Champions
18096,6,1657.87,11,5,4,4,544,Champions
18097,11,4627.92,7,5,5,5,555,Champions
18098,1,527.94,395,2,2,2,222,Lost
18099,1,168.31,126,3,2,1,321,At Risk
18100,1,451.56,549,1,2,2,122,Lost
18101,5,622.01,10,5,4,3,543,Loyal Customers
18102,145,580987.04,0,5,5,5,555,Champions
18103,1,105.8,548,1,2,1,121,Lost
18104,1,754.64,36,4,2,3,423,Potential Loyalists
18105,1,113.48000000000002,37,4,2,1,421,Potential Loyalists
18106,6,1441.06,329,2,4,4,244,Champions
18107,1,165.88,441,1,2,1,121,Lost
18108,3,848.8100000000001,253,2,3,3,233,Loyal Customers
18109,38,9555.71,1,5,5,5,555,Champions
18110,2,392.28000000000003,19,4,3,2,432,Potential Loyalists
18111,1,405.85,588,1,2,2,122,Lost
18112,4,773.36,11,5,4,3,543,Loyal Customers
18113,1,76.32000000000001,368,2,2,1,221,Lost
18114,1,220.1,289,2,2,1,221,Lost
18115,1,9.700000000000001,697,1,2,1,121,Lost
18116,13,2134.4900000000002,67,3,5,4,354,Champions
18117,1,315.65,25,4,2,2,422,Potential Loyalists
18118,29,6221.02,10,5,5,5,555,Champions
18119,1,180.7,367,2,2,1,221,Lost
18120,1,111.15,213,2,2,1,221,Lost
18121,2,653.3,148,3,3,3,333,Loyal Customers
18122,6,1793.06,7,5,4,4,544,Champions
18123,3,666.64,23,4,3,3,433,Loyal Customers
18124,1,102.65,471,1,2,1,121,Lost
18125,4,1131.75,29,4,4,3,443,Loyal Customers
18126,1,200.92000000000002,60,3,2,1,321,At Risk
18127,4,556.13,18,4,4,2,442,Potential Loyalists
18128,1,399.29,536,1,2,2,122,Lost
18129,1,112.55000000000001,242,2,2,1,221,Lost
18130,3,1059.39,14,5,3,3,533,Loyal Customers
18131,1,222.95999999999998,631,1,2,1,121,Lost
18132,1,220.13,503,1,2,1,121,Lost
18133,1,931.4999999999999,211,2,2,3,223,Lost
18134,2,445.0,597,1,3,2,132,Lost
18135,10,1249.6200000000001,28,4,5,4,454,Champions
