Customer_ID,OrderCount,FirstPurchase,LastPurchase,TotalRevenue,AvgTransactionValue,TotalTransactions,CustomerSegment,CustomerType,CustomerLifetime_Days,Recency_Days,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment
16820,1,2011-09-05,2011-09-05,497.61,19.138846153846153,26,One-Time Buyer,One-Time Buyer,0,95,3,2,2,322,At Risk
16821,1,2010-11-23,2010-11-23,113.35,16.192857142857143,7,One-Time Buyer,One-Time Buyer,0,381,2,2,1,221,Lost
16822,1,2010-01-22,2010-01-22,181.39,16.49,11,One-Time Buyer,One-Time Buyer,0,685,1,2,1,121,Lost
16823,7,2009-12-02,2011-04-26,2243.09,12.965838150289018,173,Regular Buyer (6-10 orders),Repeat Buyer,510,226,2,4,4,244,Champions
16824,3,2010-11-11,2011-11-24,686.24,17.595897435897434,39,Occasional Buyer (3-5 orders),Repeat Buyer,378,15,5,3,3,533,Loyal Customers
16825,5,2010-06-23,2011-11-01,1826.89,28.54515625,64,Occasional Buyer (3-5 orders),Repeat Buyer,495,38,4,4,4,444,Champions
16826,1,2011-10-19,2011-10-19,341.7,15.531818181818181,22,One-Time Buyer,One-Time Buyer,0,50,4,2,2,422,Potential Loyalists
16827,5,2010-04-29,2010-11-11,392.13,32.6775,12,Occasional Buyer (3-5 orders),Repeat Buyer,195,392,2,4,2,242,Lost
16828,2,2011-08-19,2011-09-07,128.5,16.0625,8,Two-Time Buyer,Repeat Buyer,19,92,3,2,1,321,At Risk
16829,2,2010-11-16,2011-07-06,513.32,19.011851851851855,27,Two-Time Buyer,Repeat Buyer,231,156,3,2,2,322,At Risk
16830,4,2009-12-13,2011-11-01,1207.5,16.1,75,Occasional Buyer (3-5 orders),Repeat Buyer,687,38,4,4,3,443,Loyal Customers
16831,1,2010-05-24,2010-05-24,91.8,15.299999999999999,6,One-Time Buyer,One-Time Buyer,0,564,1,2,1,121,Lost
16832,5,2010-09-07,2011-06-08,417.61,19.886190476190478,21,Occasional Buyer (3-5 orders),Repeat Buyer,274,183,3,4,2,342,At Risk
16833,6,2010-03-26,2011-12-08,2409.04,26.18521739130435,92,Regular Buyer (6-10 orders),Repeat Buyer,621,0,5,4,4,544,Champions
16834,2,2010-02-03,2011-04-26,898.96,18.728333333333335,48,Two-Time Buyer,Repeat Buyer,446,227,2,3,3,233,Loyal Customers
16835,6,2010-05-19,2011-08-03,1456.66,17.764146341463416,82,Regular Buyer (6-10 orders),Repeat Buyer,441,127,3,4,4,344,Champions
16836,4,2010-05-14,2011-10-31,782.37,18.627857142857142,42,Occasional Buyer (3-5 orders),Repeat Buyer,534,39,4,4,3,443,Loyal Customers
16837,11,2011-04-08,2011-11-08,3170.98,19.218060606060607,165,Loyal Customer (10+ orders),Repeat Buyer,214,30,4,5,5,455,Champions
16838,4,2010-02-14,2011-05-26,1159.61,19.654406779661016,59,Occasional Buyer (3-5 orders),Repeat Buyer,465,196,2,4,3,243,Loyal Customers
16839,44,2010-02-11,2011-12-01,21758.25,62.16642857142857,350,Loyal Customer (10+ orders),Repeat Buyer,657,8,5,5,5,555,Champions
16840,2,2010-02-03,2010-04-15,139.85,15.538888888888888,9,Two-Time Buyer,Repeat Buyer,71,602,1,3,1,131,Lost
16841,12,2010-01-12,2011-11-03,4006.06,18.292511415525112,219,Loyal Customer (10+ orders),Repeat Buyer,660,36,4,5,5,455,Champions
16842,3,2011-02-10,2011-08-31,1264.19,20.066507936507936,63,Occasional Buyer (3-5 orders),Repeat Buyer,201,100,3,3,4,334,Loyal Customers
16843,35,2009-12-10,2011-10-28,19571.43,32.83796979865772,596,Loyal Customer (10+ orders),Repeat Buyer,686,42,4,5,5,455,Champions
16844,2,2010-05-06,2010-05-26,614.34,19.198125,32,Two-Time Buyer,Repeat Buyer,20,562,1,3,3,133,Loyal Customers
16845,1,2010-03-31,2010-03-31,253.88,12.693999999999999,20,One-Time Buyer,One-Time Buyer,0,617,1,2,1,121,Lost
16846,3,2010-03-10,2011-10-20,842.41,17.923617021276595,47,Occasional Buyer (3-5 orders),Repeat Buyer,589,49,4,3,3,433,Loyal Customers
16847,2,2010-03-31,2011-10-27,614.89,16.618648648648648,37,Two-Time Buyer,Repeat Buyer,574,42,4,3,3,433,Loyal Customers
16848,4,2010-10-03,2011-10-18,1411.62,16.607294117647058,85,Occasional Buyer (3-5 orders),Repeat Buyer,379,52,4,4,4,444,Champions
16849,1,2011-06-06,2011-06-06,124.57,15.57125,8,One-Time Buyer,One-Time Buyer,0,186,3,2,1,321,At Risk
16850,1,2011-01-10,2011-01-10,332.41,17.495263157894737,19,One-Time Buyer,One-Time Buyer,0,333,2,2,2,222,Lost
16851,3,2011-10-19,2011-12-05,342.45,17.1225,20,Occasional Buyer (3-5 orders),Repeat Buyer,47,3,5,3,2,532,Potential Loyalists
16852,2,2011-06-16,2011-11-29,144.91000000000003,16.101111111111113,9,Two-Time Buyer,Repeat Buyer,165,9,5,3,1,531,Potential Loyalists
16854,2,2010-03-09,2010-10-18,1408.96,18.786133333333336,75,Two-Time Buyer,Repeat Buyer,223,416,1,3,4,134,Loyal Customers
16855,2,2011-10-27,2011-11-16,328.4,17.28421052631579,19,Two-Time Buyer,Repeat Buyer,19,23,4,3,2,432,Potential Loyalists
16856,3,2010-09-23,2011-11-25,358.49,18.867894736842107,19,Occasional Buyer (3-5 orders),Repeat Buyer,427,14,5,3,2,532,Potential Loyalists
16857,1,2010-09-23,2010-09-23,352.8,32.07272727272727,11,One-Time Buyer,One-Time Buyer,0,442,1,2,2,122,Lost
16858,10,2009-12-15,2010-12-06,4292.59,34.068174603174604,126,Regular Buyer (6-10 orders),Repeat Buyer,355,368,2,5,5,255,Champions
16859,7,2010-03-04,2011-07-18,1932.41,17.567363636363638,110,Regular Buyer (6-10 orders),Repeat Buyer,500,144,3,4,4,344,Champions
16860,3,2010-02-15,2010-09-13,1610.62,37.45627906976744,43,Occasional Buyer (3-5 orders),Repeat Buyer,209,452,1,3,4,134,Loyal Customers
16861,5,2010-07-19,2011-10-11,946.59,19.318163265306122,49,Occasional Buyer (3-5 orders),Repeat Buyer,448,59,3,4,3,343,Loyal Customers
16862,4,2010-01-07,2010-06-10,662.33,18.923714285714286,35,Occasional Buyer (3-5 orders),Repeat Buyer,154,546,1,4,3,143,Loyal Customers
16863,3,2010-10-26,2011-11-08,834.27,17.750425531914892,47,Occasional Buyer (3-5 orders),Repeat Buyer,378,30,4,3,3,433,Loyal Customers
16864,2,2010-04-20,2010-10-01,409.25,24.073529411764707,17,Two-Time Buyer,Repeat Buyer,164,433,1,3,2,132,Lost
16865,1,2010-11-03,2010-11-03,130.95,8.184375,16,One-Time Buyer,One-Time Buyer,0,401,2,2,1,221,Lost
16866,3,2011-07-01,2011-07-22,207.73999999999998,18.885454545454543,11,Occasional Buyer (3-5 orders),Repeat Buyer,20,140,3,3,1,331,At Risk
16867,1,2010-01-19,2010-01-19,76.74000000000001,12.790000000000001,6,One-Time Buyer,One-Time Buyer,0,689,1,2,1,121,Lost
16868,3,2010-04-25,2010-11-10,384.56,7.6912,50,Occasional Buyer (3-5 orders),Repeat Buyer,199,393,2,3,2,232,Lost
16869,4,2011-06-17,2011-11-17,817.12,6.434015748031496,127,Occasional Buyer (3-5 orders),Repeat Buyer,152,22,4,4,3,443,Loyal Customers
16870,1,2010-08-27,2010-08-27,450.15999999999997,16.077142857142857,28,One-Time Buyer,One-Time Buyer,0,468,1,2,2,122,Lost
16871,6,2011-03-14,2011-11-17,2812.34,20.528029197080293,137,Regular Buyer (6-10 orders),Repeat Buyer,248,21,4,4,4,444,Champions
16872,6,2010-09-02,2011-09-23,1213.13,67.39611111111111,18,Regular Buyer (6-10 orders),Repeat Buyer,385,76,3,4,3,343,Loyal Customers
16873,12,2010-02-09,2011-12-05,14617.39,28.54958984375,512,Loyal Customer (10+ orders),Repeat Buyer,663,4,5,5,5,555,Champions
16874,1,2010-11-25,2010-11-25,209.89000000000001,6.770645161290323,31,One-Time Buyer,One-Time Buyer,0,378,2,2,1,221,Lost
16875,11,2010-01-05,2011-10-03,4234.53,18.410999999999998,230,Loyal Customer (10+ orders),Repeat Buyer,636,66,3,5,5,355,Champions
16876,1,2010-11-01,2010-11-01,136.01,4.2503125,32,One-Time Buyer,One-Time Buyer,0,403,2,2,1,221,Lost
16877,6,2011-05-15,2011-11-27,846.62,5.427051282051282,156,Regular Buyer (6-10 orders),Repeat Buyer,195,11,5,4,3,543,Loyal Customers
16878,1,2011-09-16,2011-09-16,13.3,4.433333333333334,3,One-Time Buyer,One-Time Buyer,0,83,3,2,1,321,At Risk
16880,8,2010-08-03,2011-11-09,1813.21,9.908251366120219,183,Regular Buyer (6-10 orders),Repeat Buyer,462,30,4,5,4,454,Champions
16881,1,2011-10-04,2011-10-04,432.0,432.0,1,One-Time Buyer,One-Time Buyer,0,66,3,2,2,322,At Risk
16882,3,2011-01-26,2011-10-04,705.12,18.080000000000002,39,Occasional Buyer (3-5 orders),Repeat Buyer,250,66,3,3,3,333,Loyal Customers
16883,19,2009-12-04,2011-06-05,2246.06,8.412209737827714,267,Loyal Customer (10+ orders),Repeat Buyer,548,186,3,5,4,354,Champions
16884,4,2010-05-18,2011-11-02,1070.97,14.472567567567568,74,Occasional Buyer (3-5 orders),Repeat Buyer,532,37,4,4,3,443,Loyal Customers
16885,4,2010-11-19,2011-11-24,684.6,5.033823529411765,136,Occasional Buyer (3-5 orders),Repeat Buyer,370,14,5,4,3,543,Loyal Customers
16886,1,2010-09-09,2010-09-09,134.0,16.75,8,One-Time Buyer,One-Time Buyer,0,455,1,2,1,121,Lost
16887,3,2009-12-01,2011-11-04,658.17,6.516534653465346,101,Occasional Buyer (3-5 orders),Repeat Buyer,703,34,4,3,3,433,Loyal Customers
16888,3,2010-01-07,2010-11-04,434.2,8.35,52,Occasional Buyer (3-5 orders),Repeat Buyer,300,400,2,3,2,232,Lost
16889,6,2010-05-23,2011-05-29,2526.65,11.643548387096775,217,Regular Buyer (6-10 orders),Repeat Buyer,371,194,2,4,4,244,Champions
16890,3,2010-05-06,2010-08-20,285.41,15.021578947368422,19,Occasional Buyer (3-5 orders),Repeat Buyer,105,476,1,3,1,131,Lost
16891,11,2009-12-04,2011-12-08,1727.94,4.133827751196172,418,Loyal Customer (10+ orders),Repeat Buyer,733,1,5,5,4,554,Champions
16892,7,2009-12-08,2011-12-08,754.75,5.509124087591241,137,Regular Buyer (6-10 orders),Repeat Buyer,729,0,5,4,3,543,Loyal Customers
16893,2,2010-11-28,2010-12-08,249.89000000000001,2.8722988505747127,87,Two-Time Buyer,Repeat Buyer,9,366,2,3,1,231,Lost
16894,3,2010-06-22,2010-07-25,1306.96,6.989090909090909,187,Occasional Buyer (3-5 orders),Repeat Buyer,33,501,1,3,4,134,Loyal Customers
16895,5,2010-02-12,2011-10-06,1102.9,6.766257668711657,163,Occasional Buyer (3-5 orders),Repeat Buyer,601,64,3,4,3,343,Loyal Customers
16896,1,2010-06-02,2010-06-02,103.95,5.775,18,One-Time Buyer,One-Time Buyer,0,554,1,2,1,121,Lost
16897,2,2011-01-30,2011-02-13,289.78,7.831891891891891,37,Two-Time Buyer,Repeat Buyer,14,298,2,3,2,232,Lost
16898,5,2010-05-12,2011-11-13,885.21,3.526733067729084,251,Occasional Buyer (3-5 orders),Repeat Buyer,550,25,4,4,3,443,Loyal Customers
16899,8,2010-11-07,2011-12-02,1695.77,9.8021387283237,173,Regular Buyer (6-10 orders),Repeat Buyer,389,7,5,5,4,554,Champions
16900,3,2011-10-07,2011-11-23,887.11,11.229240506329115,79,Occasional Buyer (3-5 orders),Repeat Buyer,46,16,5,3,3,533,Loyal Customers
16901,1,2009-12-10,2009-12-10,204.26,8.880869565217392,23,One-Time Buyer,One-Time Buyer,0,728,1,2,1,121,Lost
16902,1,2011-08-15,2011-08-15,1706.88,38.79272727272728,44,One-Time Buyer,One-Time Buyer,0,115,3,2,4,324,At Risk
16903,3,2010-10-20,2011-11-10,1041.75,5.7239010989010985,182,Occasional Buyer (3-5 orders),Repeat Buyer,386,28,4,3,3,433,Loyal Customers
16904,21,2010-10-24,2011-12-05,4675.36,5.212218506131549,897,Loyal Customer (10+ orders),Repeat Buyer,406,3,5,5,5,555,Champions
16905,17,2009-12-10,2011-12-04,4706.77,14.70865625,320,Loyal Customer (10+ orders),Repeat Buyer,723,4,5,5,5,555,Champions
16906,7,2010-05-13,2011-09-19,1410.92,6.624037558685447,213,Regular Buyer (6-10 orders),Repeat Buyer,493,81,3,4,4,344,Champions
16907,9,2010-07-01,2011-11-10,1470.89,7.037751196172249,209,Regular Buyer (6-10 orders),Repeat Buyer,497,28,4,5,4,454,Champions
16908,1,2009-12-17,2009-12-17,252.59,12.6295,20,One-Time Buyer,One-Time Buyer,0,721,1,2,1,121,Lost
16909,1,2011-09-28,2011-09-28,379.14,21.063333333333333,18,One-Time Buyer,One-Time Buyer,0,71,3,2,2,322,At Risk
16910,8,2011-09-09,2011-12-05,1508.96,2.7687339449541284,545,Regular Buyer (6-10 orders),Repeat Buyer,86,3,5,5,4,554,Champions
16911,2,2010-02-16,2010-03-14,255.25,7.292857142857143,35,Two-Time Buyer,Repeat Buyer,25,635,1,3,1,131,Lost
16912,15,2009-12-09,2011-11-11,4460.51,25.933197674418604,172,Loyal Customer (10+ orders),Repeat Buyer,701,28,4,5,5,455,Champions
16913,3,2010-02-26,2011-02-22,423.90999999999997,23.550555555555555,18,Occasional Buyer (3-5 orders),Repeat Buyer,361,289,2,3,2,232,Lost
16914,1,2011-11-03,2011-11-03,183.76,6.125333333333333,30,One-Time Buyer,One-Time Buyer,0,35,4,2,1,421,Potential Loyalists
16915,11,2010-05-19,2011-11-30,1543.18,20.853783783783786,74,Loyal Customer (10+ orders),Repeat Buyer,560,8,5,5,4,554,Champions
16916,4,2010-10-20,2011-11-16,902.02,4.40009756097561,205,Occasional Buyer (3-5 orders),Repeat Buyer,391,23,4,4,3,443,Loyal Customers
16917,2,2010-03-17,2011-03-08,1851.88,37.037600000000005,50,Two-Time Buyer,Repeat Buyer,355,276,2,3,4,234,Loyal Customers
16918,16,2009-12-03,2011-10-21,3206.54,7.062863436123348,454,Loyal Customer (10+ orders),Repeat Buyer,687,49,4,5,5,455,Champions
16919,24,2010-08-19,2011-07-06,4909.66,7.996188925081433,614,Loyal Customer (10+ orders),Repeat Buyer,320,155,3,5,5,355,Champions
16920,1,2010-10-24,2010-10-24,355.45,15.454347826086956,23,One-Time Buyer,One-Time Buyer,0,410,1,2,2,122,Lost
16921,3,2010-04-18,2011-10-09,409.21,4.650113636363636,88,Occasional Buyer (3-5 orders),Repeat Buyer,539,60,3,3,2,332,At Risk
16922,1,2010-05-16,2010-05-16,611.08,5.008852459016394,122,One-Time Buyer,One-Time Buyer,0,572,1,2,3,123,Lost
16923,32,2010-01-31,2011-11-27,13157.130000000001,12.148781163434904,1083,Loyal Customer (10+ orders),Repeat Buyer,665,11,5,5,5,555,Champions
16924,3,2011-09-16,2011-11-18,829.89,10.245555555555555,81,Occasional Buyer (3-5 orders),Repeat Buyer,62,20,4,3,3,433,Loyal Customers
16925,1,2010-06-17,2010-06-17,125.65,6.980555555555556,18,One-Time Buyer,One-Time Buyer,0,539,1,2,1,121,Lost
16926,5,2010-07-01,2010-12-03,1169.6100000000001,12.183437500000002,96,Occasional Buyer (3-5 orders),Repeat Buyer,155,370,2,4,3,243,Loyal Customers
16927,3,2010-12-13,2011-08-16,543.05,90.50833333333333,6,Occasional Buyer (3-5 orders),Repeat Buyer,245,115,3,3,2,332,At Risk
16928,29,2010-02-03,2011-09-20,3897.5299999999997,12.21796238244514,319,Loyal Customer (10+ orders),Repeat Buyer,594,79,3,5,5,355,Champions
16929,7,2011-07-07,2011-12-06,1295.39,16.823246753246753,77,Regular Buyer (6-10 orders),Repeat Buyer,151,3,5,4,4,544,Champions
16930,3,2011-10-02,2011-11-13,378.89,7.148867924528302,53,Occasional Buyer (3-5 orders),Repeat Buyer,42,25,4,3,2,432,Potential Loyalists
16931,23,2010-11-07,2011-12-04,5032.22,5.30824894514768,948,Loyal Customer (10+ orders),Repeat Buyer,391,4,5,5,5,555,Champions
16932,3,2010-05-17,2011-10-17,412.55,3.1018796992481206,133,Occasional Buyer (3-5 orders),Repeat Buyer,517,52,4,3,2,432,Potential Loyalists
16933,9,2009-12-09,2011-12-08,3099.3,10.990425531914894,282,Regular Buyer (6-10 orders),Repeat Buyer,728,0,5,5,5,555,Champions
16934,6,2010-03-28,2011-10-16,2083.14,14.774042553191489,141,Regular Buyer (6-10 orders),Repeat Buyer,566,54,4,4,4,444,Champions
16935,3,2010-10-14,2010-11-23,530.86,7.693623188405797,69,Occasional Buyer (3-5 orders),Repeat Buyer,39,381,2,3,2,232,Lost
16936,2,2010-11-19,2011-11-14,548.29,3.944532374100719,139,Two-Time Buyer,Repeat Buyer,359,25,4,3,2,432,Potential Loyalists
16937,1,2010-07-28,2010-07-28,196.25,4.005102040816326,49,One-Time Buyer,One-Time Buyer,0,498,1,2,1,121,Lost
16938,9,2010-02-17,2011-12-01,6995.360000000001,8.489514563106797,824,Regular Buyer (6-10 orders),Repeat Buyer,651,8,5,5,5,555,Champions
16939,3,2010-02-28,2010-08-08,433.85,10.581707317073171,41,Occasional Buyer (3-5 orders),Repeat Buyer,160,488,1,3,2,132,Lost
16940,8,2009-12-08,2011-10-18,6427.66,10.218855325914149,629,Regular Buyer (6-10 orders),Repeat Buyer,679,51,4,5,5,455,Champions
16941,1,2010-04-07,2010-04-07,33.0,16.5,2,One-Time Buyer,One-Time Buyer,0,611,1,2,1,121,Lost
16942,9,2011-04-26,2011-11-27,1904.99,6.877220216606498,277,Regular Buyer (6-10 orders),Repeat Buyer,215,12,5,5,4,554,Champions
16943,5,2010-03-25,2011-05-12,1299.49,37.12828571428572,35,Occasional Buyer (3-5 orders),Repeat Buyer,412,211,2,4,4,244,Champions
16944,1,2010-04-09,2010-04-09,101.36,14.48,7,One-Time Buyer,One-Time Buyer,0,609,1,2,1,121,Lost
16945,33,2009-12-09,2011-11-18,8548.16,18.03409282700422,474,Loyal Customer (10+ orders),Repeat Buyer,709,21,4,5,5,455,Champions
16946,5,2010-03-02,2010-11-21,1222.04,16.293866666666666,75,Occasional Buyer (3-5 orders),Repeat Buyer,264,382,2,4,4,244,Champions
16947,5,2010-03-03,2011-04-18,955.21,18.022830188679247,53,Occasional Buyer (3-5 orders),Repeat Buyer,410,235,2,4,3,243,Loyal Customers
16948,7,2010-02-21,2011-07-24,868.77,20.203953488372093,43,Regular Buyer (6-10 orders),Repeat Buyer,517,138,3,4,3,343,Loyal Customers
16949,6,2011-01-27,2011-12-06,1286.27,21.437833333333334,60,Regular Buyer (6-10 orders),Repeat Buyer,312,3,5,4,4,544,Champions
16950,10,2010-01-24,2011-10-14,3541.77,24.595625,144,Regular Buyer (6-10 orders),Repeat Buyer,627,56,4,5,5,455,Champions
16951,3,2011-02-08,2011-07-28,1277.75,14.857558139534884,86,Occasional Buyer (3-5 orders),Repeat Buyer,169,134,3,3,4,334,Loyal Customers
16952,5,2009-12-11,2011-08-22,795.83,9.147471264367816,87,Occasional Buyer (3-5 orders),Repeat Buyer,618,108,3,4,3,343,Loyal Customers
16953,1,2011-11-09,2011-11-09,20.8,20.8,1,One-Time Buyer,One-Time Buyer,0,29,4,2,1,421,Potential Loyalists
16954,20,2010-01-18,2011-12-09,6081.88,29.52368932038835,206,Loyal Customer (10+ orders),Repeat Buyer,689,0,5,5,5,555,Champions
16955,6,2010-01-31,2011-06-08,1120.31,22.4062,50,Regular Buyer (6-10 orders),Repeat Buyer,492,184,3,4,3,343,Loyal Customers
16956,1,2011-11-22,2011-11-22,308.74,19.29625,16,One-Time Buyer,One-Time Buyer,0,17,5,2,2,522,Potential Loyalists
16957,2,2011-03-03,2011-04-14,416.64,26.04,16,Two-Time Buyer,Repeat Buyer,42,238,2,3,2,232,Lost
16958,1,2010-09-30,2010-09-30,778.49,11.121285714285714,70,One-Time Buyer,One-Time Buyer,0,434,1,2,3,123,Lost
16959,1,2011-09-13,2011-09-13,117.35000000000001,16.764285714285716,7,One-Time Buyer,One-Time Buyer,0,86,3,2,1,321,At Risk
16960,8,2010-03-02,2011-11-01,1990.88,4.434031180400891,449,Regular Buyer (6-10 orders),Repeat Buyer,608,38,4,5,4,454,Champions
16961,3,2010-06-25,2011-08-15,794.56,15.28,52,Occasional Buyer (3-5 orders),Repeat Buyer,415,115,3,3,3,333,Loyal Customers
16962,1,2010-10-26,2010-10-26,251.04,16.736,15,One-Time Buyer,One-Time Buyer,0,409,2,2,1,221,Lost
16963,1,2011-06-05,2011-06-05,110.55000000000001,15.792857142857144,7,One-Time Buyer,One-Time Buyer,0,186,3,2,1,321,At Risk
16964,2,2009-12-06,2009-12-06,207.85,34.641666666666666,6,Two-Time Buyer,Repeat Buyer,0,732,1,3,1,131,Lost
16965,1,2011-04-27,2011-04-27,201.19,7.738076923076923,26,One-Time Buyer,One-Time Buyer,0,226,2,2,1,221,Lost
16966,7,2011-04-13,2011-12-01,2154.97,76.96321428571427,28,Regular Buyer (6-10 orders),Repeat Buyer,231,7,5,4,4,544,Champions
16967,1,2011-06-03,2011-06-03,319.02,15.19142857142857,21,One-Time Buyer,One-Time Buyer,0,188,2,2,2,222,Lost
16968,2,2011-08-24,2011-12-05,439.43,14.175161290322581,31,Two-Time Buyer,Repeat Buyer,103,3,5,3,2,532,Potential Loyalists
16969,3,2011-06-01,2011-10-31,650.41,15.48595238095238,42,Occasional Buyer (3-5 orders),Repeat Buyer,152,38,4,3,3,433,Loyal Customers
16970,1,2010-03-23,2010-03-23,71.4,35.7,2,One-Time Buyer,One-Time Buyer,0,625,1,2,1,121,Lost
16971,1,2011-11-01,2011-11-01,357.21,8.712439024390243,41,One-Time Buyer,One-Time Buyer,0,37,4,2,2,422,Potential Loyalists
16972,2,2010-09-09,2010-11-22,749.0,9.134146341463415,82,Two-Time Buyer,Repeat Buyer,73,382,2,3,3,233,Loyal Customers
16973,1,2010-11-18,2010-11-18,127.0,21.166666666666668,6,One-Time Buyer,One-Time Buyer,0,385,2,2,1,221,Lost
16974,2,2010-05-24,2010-07-05,365.5,45.6875,8,Two-Time Buyer,Repeat Buyer,41,522,1,3,2,132,Lost
16975,3,2010-07-22,2010-10-12,926.12,20.580444444444446,45,Occasional Buyer (3-5 orders),Repeat Buyer,82,422,1,3,3,133,Loyal Customers
16976,1,2011-03-17,2011-03-17,251.51999999999998,125.75999999999999,2,One-Time Buyer,One-Time Buyer,0,266,2,2,1,221,Lost
16977,4,2010-03-18,2010-11-09,496.0,17.714285714285715,28,Occasional Buyer (3-5 orders),Repeat Buyer,236,394,2,4,2,242,Lost
16978,3,2010-02-11,2011-09-23,768.88,11.475820895522387,67,Occasional Buyer (3-5 orders),Repeat Buyer,588,77,3,3,3,333,Loyal Customers
16979,9,2010-09-15,2011-12-06,2859.74,22.168527131782945,129,Regular Buyer (6-10 orders),Repeat Buyer,446,3,5,5,4,554,Champions
16980,3,2010-10-07,2011-03-29,1422.8300000000002,13.422924528301888,106,Occasional Buyer (3-5 orders),Repeat Buyer,173,254,2,3,4,234,Loyal Customers
16982,1,2011-10-10,2011-10-10,384.06,17.457272727272727,22,One-Time Buyer,One-Time Buyer,0,60,3,2,2,322,At Risk
16983,11,2010-09-19,2011-11-27,3490.5299999999997,15.11051948051948,231,Loyal Customer (10+ orders),Repeat Buyer,433,12,5,5,5,555,Champions
16984,9,2010-03-07,2011-09-12,10350.53,9.655345149253732,1072,Regular Buyer (6-10 orders),Repeat Buyer,553,87,3,5,5,355,Champions
16985,23,2009-12-10,2011-11-22,10923.16,44.95127572016461,243,Loyal Customer (10+ orders),Repeat Buyer,711,16,5,5,5,555,Champions
16986,11,2010-02-04,2011-11-10,4888.75,28.096264367816094,174,Loyal Customer (10+ orders),Repeat Buyer,643,29,4,5,5,455,Champions
16987,11,2009-12-02,2011-12-06,2521.4,9.660536398467434,261,Loyal Customer (10+ orders),Repeat Buyer,734,2,5,5,4,554,Champions
16988,2,2010-11-25,2011-12-04,382.67,19.1335,20,Two-Time Buyer,Repeat Buyer,374,4,5,3,2,532,Potential Loyalists
16989,6,2011-07-12,2011-12-02,1133.25,94.4375,12,Regular Buyer (6-10 orders),Repeat Buyer,143,6,5,4,3,543,Loyal Customers
16990,2,2010-10-13,2011-05-05,344.0,172.0,2,Two-Time Buyer,Repeat Buyer,203,218,2,3,2,232,Lost
16991,1,2010-10-14,2010-10-14,1041.21,14.070405405405406,74,One-Time Buyer,One-Time Buyer,0,420,1,2,3,123,Lost
16992,13,2010-02-11,2011-11-29,5476.5,19.21578947368421,285,Loyal Customer (10+ orders),Repeat Buyer,655,10,5,5,5,555,Champions
16993,2,2010-05-12,2010-09-02,1950.9499999999998,69.67678571428571,28,Two-Time Buyer,Repeat Buyer,112,463,1,3,4,134,Loyal Customers
16996,9,2010-10-18,2011-11-09,2123.61,28.3148,75,Regular Buyer (6-10 orders),Repeat Buyer,387,29,4,5,4,454,Champions
16997,3,2011-01-18,2011-02-24,702.0,58.5,12,Occasional Buyer (3-5 orders),Repeat Buyer,37,287,2,3,3,233,Loyal Customers
16998,5,2010-09-21,2011-07-13,402.0,67.0,6,Occasional Buyer (3-5 orders),Repeat Buyer,294,149,3,4,2,342,At Risk
16999,2,2011-09-26,2011-11-16,484.82,21.07913043478261,23,Two-Time Buyer,Repeat Buyer,50,22,4,3,2,432,Potential Loyalists
17000,2,2010-10-27,2010-11-08,406.3,13.543333333333333,30,Two-Time Buyer,Repeat Buyer,11,395,2,3,2,232,Lost
